,org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus
753,7736,Metsaluik Racing Team MTÜ,80620679,Võrumaa,87,Setomaa,732,57.943846867407,27.657528922555
754,6677,Mezz Hill Hill Billiard Club,80558160,Harjumaa,37,Tallinn,784,59.44172860592,24.726288081651
755,611,Misso Tehnikaspordi Klubi,80262139,Võrumaa,87,Rõuge,698,57.602472226833,27.221780537142
756,7510,MK Discgolf MTÜ,80600642,Põlvamaa,64,Põlva,622,58.086277430402,27.082338947679
757,6656,MK Paju Spordiselts,80556088,Harjumaa,37,Kiili,305,59.301622696499,24.84761126039
758,4097,MK Tenniseklubi,80331774,Tartumaa,79,Tartu linn,793,58.358372541371,26.788997135072
759,7340,MM Momentum MTÜ,80594924,Tartumaa,79,Tartu linn,793,58.353568388062,26.705190999709
760,7690,MMA Eesti MTÜ,80319023,Tartumaa,79,Tartu linn,793,58.388241630607,26.702806254376
761,1566,Mõigu Spordiklubi,80123120,Harjumaa,37,Rae,653,59.404774400326,24.819044592041
762,7750,Molter Racing Team MTÜ,80624861,Tartumaa,79,Tartu linn,793,58.350220903186,26.727697883488
763,27,"Mooste valla spordiklubi ""Mõis""",80078176,Põlvamaa,64,Põlva,622,58.160258280928,27.191958681541
764,5820,Mosa Muay Thai Spordiklubi,80392571,Harjumaa,37,Tallinn,784,59.372053507062,24.664397604688
765,3458,Motoklubi AEX,80290087,Harjumaa,37,Anija,141,59.273962815106,25.629410064304
766,5242,Motoklubi D jaT,80366270,Harjumaa,37,Raasiku,651,59.267286566254,25.128412715744
767,948,Motoklubi Kohila Sidecar Cross Team,80114752,Raplamaa,71,Kohila,317,59.160289910444,24.652926172613
768,791,Motoklubi Lääne,80074923,Läänemaa,56,Haapsalu,184,58.938833847322,23.555175947612
769,1556,Motoklubi Pärm Racing Team,80114203,Harjumaa,37,Kose,338,59.182115270731,25.172156256632
770,1540,Motoklubi Ranna Speedway,80096617,Harjumaa,37,Harku,198,59.440188411771,24.389237930545
771,5143,Motoklubi Rutskavennad,80367080,Läänemaa,56,Lääne-Nigula,441,58.865817318437,24.091333797062
772,262,Motoklubi Sinilind,80078298,Võrumaa,87,Võru linn,919,57.847316279989,27.002114785747
773,2388,Motoklubi Tallinn,80195458,Harjumaa,37,Tallinn,784,,
774,7302,Motospordiklubi CWR,80592109,Jõgevamaa,50,Põltsamaa,618,58.713026831156,25.875191042447
775,3838,Mõttespordi Eesti alaliit,80314244,Tartumaa,79,Tartu linn,793,58.389554185451,26.707623097733
776,5069,Motus Spordiklubi,80364408,Ida-Virumaa,45,Narva-Jõesuu,515,59.454746480364,28.028393196278
777,7915,MT Equestrian MTÜ,80625955,Raplamaa,71,Kohila,317,59.2032604291,24.68566917632
778,7887,MTS Cycling Team MTÜ,80623034,Tartumaa,79,Kastre,291,6.5709715223463,20.776128786941
779,2928,"MTÜ ""Matate Spordiklubi""",80263943,Harjumaa,37,Anija,141,59.298372657366,25.620431996723
780,3648,"MTÜ ""Motoklubi K&K""",80279128,Valgamaa,81,Valga,857,57.780788357088,26.029160515696
781,5181,"MTÜ ""MTBest""",80375932,Viljandimaa,84,Viljandi linn,897,58.374162759112,25.620862319086
782,6897,"MTÜ ""Märka järgnevat põlvkonda""",80430714,Tartumaa,79,Tartu linn,793,58.358346086723,26.689950833303
783,1879,"MTÜ ""Vabaettur""",80114551,Harjumaa,37,Tallinn,784,59.439543821705,24.748274632301
784,7092,MTÜ 1+1 Tantsustuudio,80582909,Harjumaa,37,Tallinn,784,59.465671654494,24.826290888093
785,7057,MTÜ 258 Racing Team,80579190,Pärnumaa,68,Pärnu,624,58.391742217352,24.481025088901
786,7763,MTÜ 39 MC Tallinn,80613811,Harjumaa,37,Tallinn,784,59.414415512835,24.704746236196
787,7918,MTÜ A&P Sport,80626073,Saaremaa,74,Saaremaa,714,58.248548547113,22.458345239677
788,5215,MTÜ A.B.G Westliches Mittelgebirge,80376400,Valgamaa,81,Otepää,557,58.05465790089,26.501443113037
789,7225,MTÜ A.M.B Team,80587284,Tartumaa,79,Tartu vald,796,58.524845192243,26.678186393155
790,7117,MTÜ A1M Sport,80589871,Võrumaa,87,Võru linn,919,57.84214767173,27.021924877727
791,5148,MTÜ Aaron,80366519,Harjumaa,37,Kiili,305,6.5709715223463,20.776128786941
792,5267,MTÜ Aaron Racing,80368375,Saaremaa,74,Saaremaa,714,58.507336567513,22.747156454589
793,2830,MTÜ ABEC,80199263,Harjumaa,37,Harku,198,59.428214614713,24.528398679725
794,1832,MTÜ Aberg,80202226,Harjumaa,37,Tallinn,784,59.414904760529,24.743997585571
795,7695,MTÜ Adventures.ee,80607897,Harjumaa,37,Tallinn,784,59.366758593792,24.758987097334
796,3012,MTÜ Aerobike Cycling Agency,80273344,Harjumaa,37,Tallinn,784,59.376984619772,24.693590808868
797,5096,MTÜ Aix Racing Team,80263481,Harjumaa,37,Tallinn,784,59.408814623781,24.811171901815
798,3885,MTÜ Ak Gym,80319514,Harjumaa,37,Tallinn,784,59.44070397586,24.843293580844
799,3913,MTÜ Akrobaatikaklubi Twister,80329814,Harjumaa,37,Tallinn,784,59.373204072089,24.655351134077
800,5491,MTÜ Akropesa,80391084,Harjumaa,37,Lääne-Harju,431,59.305790331512,24.389548635487
801,7858,MTÜ Alfatics,80553925,Harjumaa,37,Rae,653,59.333877516338,24.954843681903
802,7183,MTÜ Alistamise Akadeemia,80583932,Tartumaa,79,Tartu linn,793,58.393894618899,26.716284910775
803,510,MTÜ Alpijärelkasv,80229596,Tartumaa,79,Tartu linn,793,58.368346941961,26.731480730526
804,5179,MTÜ Alutaguse Maraton,80374476,Ida-Virumaa,45,Jõhvi,251,59.353094652457,27.409283379615
805,7154,MTÜ Aluvere Ring,80363449,Lääne-Virumaa,60,Rakvere vald,661,59.362457364638,26.429212926586
806,5320,MTÜ Ameerika jalgpall,80374097,Harjumaa,37,Tallinn,784,59.442223026442,24.781522426677
807,1316,MTÜ Anatoly Kozlovskiy Boxing Club,80183824,Ida-Virumaa,45,Narva,511,59.383620621246,28.187540557828
808,8004,MTÜ Angler Fishing Club,80632688,Harjumaa,37,Viimsi,890,59.512898505057,24.834852410281
809,4580,MTÜ Antsla Tehnikaspordiklubi,80337587,Võrumaa,87,Antsla,145,57.82540016292,26.50729995081
810,6225,MTÜ AOK Arendus,80421709,Põlvamaa,64,Põlva,622,58.048250551659,27.039067739727
811,4752,MTÜ Aravete jõujaam,80315290,Järvamaa,52,Järva,255,59.128665354806,25.739204352377
812,3894,MTÜ AREAL team,80214620,Valgamaa,81,Otepää,557,58.002905020626,26.495611966464
813,2919,MTÜ Arenculle,80263400,Harjumaa,37,Raasiku,651,59.376336883162,25.051195554724
814,4888,MTÜ Argo Ujumisklubi,80359175,Harjumaa,37,Tallinn,784,59.43237376726,24.824134145081
815,4676,MTÜ Arigato Spordiklubi,80346712,Harjumaa,37,Tallinn,784,59.423606744857,24.639954457256
816,6993,MTÜ Art-Football Estonia,80572779,Harjumaa,37,Saue,725,59.350989969484,24.633185250055
817,7278,MTÜ Aruküla Kergejõustikuklubi,80597710,Harjumaa,37,Raasiku,651,59.366960745589,25.074752358522
818,7344,MTÜ Aruküla Sulgpalliklubi,80595243,Harjumaa,37,Raasiku,651,59.355452694371,25.082237574233
819,6039,MTÜ Aruküla VK,80403048,Harjumaa,37,Raasiku,651,59.270006732183,25.12120784564
820,7867,MTÜ Asquats Sport,80620805,Tartumaa,79,Kambja,283,58.31365355489,26.723870518319
821,7725,MTÜ Attentio,80612125,Harjumaa,37,Tallinn,784,59.394287204593,24.65350948397
822,1834,MTÜ Audentese Võrkpalliklubi,80132193,Harjumaa,37,Tallinn,784,59.405310123684,24.710821698987
823,4704,MTÜ Audru Motoklubi,80348645,Pärnumaa,68,Pärnu,624,58.432359291257,24.384160052907
824,3003,MTÜ Aus Mäng,80186409,Tartumaa,79,Tartu linn,793,58.358899716621,26.68914850878
825,5821,MTÜ Avang SK,80392592,Harjumaa,37,Tallinn,784,59.43789303881,24.764874787298
826,6755,MTÜ AventuraX,80562947,Tartumaa,79,Elva,171,58.217498683673,26.416021016643
827,1599,MTÜ AYR Racing Team,80153835,Harjumaa,37,Raasiku,651,59.369362475598,25.081008762573
828,7523,MTÜ Baltic Darts Club,80601966,Tartumaa,79,Tartu linn,793,58.349257816401,26.739208641542
829,4948,MTÜ Baltic Hunter SC,80355846,Viljandimaa,84,Viljandi vald,899,58.24774725661,25.785349977816
830,6721,MTÜ BC Elva,80316255,Tartumaa,79,Elva,171,58.223670693342,26.392887853753
831,5770,MTÜ BC Raplamaa,80388627,Raplamaa,71,Märjamaa,502,58.900112415305,24.434018113868
832,1936,MTÜ Biathlon Team,80022300,Harjumaa,37,Tallinn,784,59.381708378871,24.693043286285
833,5718,MTÜ Biker 24 motospordiklubi,80382820,Harjumaa,37,Tallinn,784,59.414442707229,24.686371300699
834,2930,MTÜ Biketime,80264150,Harjumaa,37,Tallinn,784,59.407102280653,24.70802146011
835,6614,MTÜ Black Team Estonia,80558130,Hiiumaa,39,Hiiumaa,205,58.997402272512,22.734493174033
836,7847,MTÜ Bnp Spordiklubi,80625375,Ida-Virumaa,45,Sillamäe,736,59.394530828793,27.758755816643
837,7445,MTÜ BoxingEnergySystem,80603468,Ida-Virumaa,45,Jõhvi,251,59.352054628952,27.409947892433
838,5916,MTÜ Brasiilia Jiu-Jitsu Haapsalu,80405900,Läänemaa,56,Haapsalu,184,58.937556054841,23.587752365154
839,7130,MTÜ Brotherhood of Discs,80591759,Harjumaa,37,Tallinn,784,59.439484923748,24.7409575653
840,7722,MTÜ BS Tallinn Kalev,80616850,Harjumaa,37,Tallinn,784,59.400534335477,24.679587575006
841,2903,MTÜ Budolinn Judokool,80272095,Harjumaa,37,Tallinn,784,59.446430615063,24.891364468398
842,5020,MTÜ Busido KWF,80361367,Ida-Virumaa,45,Kohtla-Järve,321,59.405453562208,27.287940834848
843,6263,MTÜ Caaro SK,80427244,Lääne-Virumaa,60,Kadrina,272,59.345908124228,26.139704370115
844,2899,MTÜ Carma Motoklubi,80262323,Valgamaa,81,Valga,857,57.791249681106,26.089904749592
845,5212,MTÜ Castor Squash,80366229,Pärnumaa,68,Pärnu,624,58.385534307058,24.503433984807
846,2351,MTÜ CC Rota Mobilis,80242496,Harjumaa,37,Tallinn,784,59.407403137474,24.712337404681
847,4104,MTÜ Centurion,80302643,Harjumaa,37,Tallinn,784,59.448360729409,24.693725484655
848,7590,MTÜ CFR,80613538,Harjumaa,37,Raasiku,651,59.363613876829,25.173765791186
849,5798,MTÜ Cheer Estonia,80390914,Harjumaa,37,Tallinn,784,59.393538233973,24.678248932623
850,6610,MTÜ Club Honour,80557834,Harjumaa,37,Tallinn,784,59.432879807558,24.761131367458
851,5104,MTÜ Cosmos Sport,80298901,Harjumaa,37,Harku,198,59.463948847033,24.389124357538
852,5466,MTÜ Crause Tantsukool,80384842,Harjumaa,37,Tallinn,784,59.454331097295,24.836183190379
853,6073,MTÜ CX Eesti,80406165,Tartumaa,79,Tartu linn,793,58.370799022438,26.728834157256
854,7970,MTÜ Cycling Team Arjus,80632470,Harjumaa,37,Keila,296,59.304297834808,24.403128558614
855,7726,MTÜ Cycling Team Tammepuu,80618062,Harjumaa,37,Keila,296,59.308560475389,24.400317828907
856,6908,MTÜ DanceAct Tantsustuudio,80202152,Harjumaa,37,Tallinn,784,59.437660134819,24.761599148745
857,7947,MTÜ Danceda Tantsustuudio,80616063,Harjumaa,37,Saue,725,59.349817132175,24.63346468371
858,6705,MTÜ Desiree Tantsustuudio,80340715,Harjumaa,37,Tallinn,784,59.45261690933,24.68929994817
859,6114,MTÜ Dg Dream Team,80409393,Harjumaa,37,Viimsi,890,59.517255434677,24.83492008852
860,7133,MTÜ DGC Puukäed,80592084,Harjumaa,37,Raasiku,651,59.370165784314,25.155189087529
861,5414,MTÜ DGK Legends,80380206,Harjumaa,37,Keila,296,59.315714748133,24.412655898665
862,6864,MTÜ Dirty South,80348740,Valgamaa,81,Valga,857,57.769253065252,26.075504190814
863,6396,MTÜ Disc Golf Academy,80427439,Pärnumaa,68,Pärnu,624,58.384695653054,24.516821003492
864,7134,MTÜ Disc Golf Factory,80585517,Harjumaa,37,Tallinn,784,59.381342131598,24.689490233088
865,8006,MTÜ Discgolfi Klubi Quantum,80630933,Pärnumaa,68,Tori,809,58.399180496131,24.644048703613
866,6597,MTÜ Discgolfiklubi Albatross,80557685,Pärnumaa,68,Pärnu,624,58.380717638425,24.496524024148
867,6550,MTÜ Discihullud,80553061,Viljandimaa,84,Viljandi linn,897,58.375530097787,25.590221491831
868,7233,MTÜ Domina Sailing,80587864,Harjumaa,37,Tallinn,784,59.488658285494,24.863606835369
869,3023,MTÜ Dreamsport,80264262,Tartumaa,79,Tartu linn,793,58.358122533373,26.674489794644
870,7500,MTÜ EBS Spordiklubi,80600091,Harjumaa,37,Tallinn,784,59.432120953231,24.756653406513
871,6576,MTÜ EBS Üliõpilasesindus,80246896,Harjumaa,37,Tallinn,784,59.432120953231,24.756653406513
872,6247,MTÜ Eesti 100,80272422,Harjumaa,37,Tallinn,784,59.398240344853,24.696975098962
873,3157,MTÜ Eesti Aikidoliit,80246152,Harjumaa,37,Harku,198,59.429797133752,24.475084191013
874,4033,MTÜ Eesti Curlingu Liit,80176606,Harjumaa,37,Tallinn,784,59.420036659156,24.806452357183
875,6418,MTÜ Eesti Dartsi Liit,80194018,Harjumaa,37,Rae,653,59.381020244713,24.797189732046
876,5862,MTÜ Eesti Folkbootide Flotill,80393976,Harjumaa,37,Tallinn,784,59.46537601033,24.830110864305
877,4572,MTÜ Eesti Golfikool,80336642,Harjumaa,37,Tallinn,784,59.42878886757,24.81440501858
878,3608,MTÜ Eesti Iaido Liit,80211923,Harjumaa,37,Tallinn,784,59.409280395466,24.674538098663
879,3159,MTÜ Eesti Ju-Jutsu Liit,80269182,Harjumaa,37,Harku,198,59.458178320403,24.454311065507
880,4023,MTÜ Eesti Jäähokiliit,80048096,Harjumaa,37,Tallinn,784,59.420663156213,24.732085471492
881,3244,MTÜ Eesti Kehalise Kasvatuse Liit,80068963,Tartumaa,79,Tartu linn,793,58.388355314997,26.721880279108
882,3260,MTÜ Eesti Kepikõnni Liit,80208430,Harjumaa,37,Tallinn,784,59.434301224526,24.733044309886
883,3757,MTÜ Eesti Kestvusratsutamise Selts,80301566,Harjumaa,37,Tallinn,784,59.440103180033,24.576224800541
884,3896,MTÜ Eesti Kriketi Liit,80187225,Harjumaa,37,Tallinn,784,59.445904360354,24.745481046864
885,2414,MTÜ Eesti Kudo Föderatsioon,80213572,Harjumaa,37,Tallinn,784,59.438348645997,24.853154394843
886,6078,MTÜ Eesti Kurtide Discgolf,80406584,Harjumaa,37,Rae,653,59.395699415745,24.796641329437
887,2506,MTÜ Eesti Laser Klasside Liit,80191505,Harjumaa,37,Tallinn,784,59.46537601033,24.830110864305
888,6600,MTÜ Eesti Lauahoki Liit,80208163,Harjumaa,37,Tallinn,784,59.429842040806,24.768379911767
889,2519,MTÜ Eesti Lennuklubi,80044342,Harjumaa,37,Tallinn,784,59.420246177852,24.753699734995
890,3596,MTÜ Eesti Lohesurfiliit,80263529,Harjumaa,37,Tallinn,784,59.461679741944,24.817932042282
891,3586,MTÜ Eesti Maastikuvibu Liit,80188101,Harjumaa,37,Tallinn,784,59.395043679364,24.655962083256
892,7063,MTÜ Eesti Malekoolkond,80579876,Pärnumaa,68,Pärnu,624,58.379794860875,24.497503316518
893,2187,MTÜ Eesti Mootorispordi Ajalugu,80164543,Harjumaa,37,Tallinn,784,59.379696210595,24.676968787709
894,4047,MTÜ Eesti Mootorrattaspordi Föderatsioon,80087009,Harjumaa,37,Tallinn,784,59.405500235625,24.734697545158
895,2672,MTÜ Eesti Motospordi Arengukeskus,80184474,Harjumaa,37,Tallinn,784,59.366616161364,24.715639309954
896,3064,MTÜ Eesti Muay Thai Föderatsioon,80255820,Harjumaa,37,Tallinn,784,59.450982376125,24.845043533335
897,5881,MTÜ Eesti Multispordi Liit,80397492,Tartumaa,79,Tartu linn,793,58.358270015799,26.732902167124
898,7327,MTÜ Eesti Naginata Föderatsioon,80594315,Harjumaa,37,Tallinn,784,59.413003305035,24.690740865212
899,7934,MTÜ Eesti Naiste Saalihoki,80627687,Harjumaa,37,Tallinn,784,59.462178787046,24.676524474125
900,2358,MTÜ Eesti Novuse Liit,80234151,Harjumaa,37,Tallinn,784,59.428204503259,24.691643441598
901,6322,MTÜ Eesti OCR Liit,80417777,Tartumaa,79,Tartu linn,793,58.358270015799,26.732902167124
902,3887,MTÜ Eesti Odavise,80319556,Harjumaa,37,Tallinn,784,59.396150294384,24.721948132678
903,4083,MTÜ Eesti Olümpiaakadeemia,80299473,Tartumaa,79,Tartu linn,793,58.382401387169,26.72137126728
904,3168,MTÜ Eesti Optimist Klassi Liit,80252046,Harjumaa,37,Tallinn,784,59.368785010457,24.625925739523
905,2782,MTÜ Eesti Oyama-Karate Keskus,80183204,Ida-Virumaa,45,Narva,511,59.368809339153,28.190474504696
906,6529,MTÜ Eesti Padeliakadeemia,80551151,Harjumaa,37,Tallinn,784,59.426952763104,24.644691470434
907,4049,MTÜ Eesti Piljardiliit,80011041,Harjumaa,37,Tallinn,784,59.425641654781,24.734832957723
908,1447,MTÜ Eesti Ragbi Liit,80258095,Harjumaa,37,Tallinn,784,59.414319815246,24.73474917369
909,3599,MTÜ Eesti Rannajalgpalli Liit,80171939,Harjumaa,37,Viimsi,890,59.509383023452,24.821686448716
910,5998,MTÜ Eesti Ratastoolikorvpalli Klubi,80399447,Harjumaa,37,Viimsi,890,59.514081460145,24.834637804373
911,4979,MTÜ Eesti Spordiinfo,80358218,Tartumaa,79,Tartu linn,793,58.355295320821,26.693657209248
912,2660,MTÜ Eesti Spordiselts Kalev,80028946,Harjumaa,37,Tallinn,784,59.424269835442,24.763937474659
913,3613,MTÜ Eesti Sport Chanbara Liit,80226505,Harjumaa,37,Tallinn,784,59.442298030263,24.83824227905
914,3650,MTÜ Eesti Tantsuakadeemia,80310068,Harjumaa,37,Tallinn,784,59.411428443635,24.734655166601
915,5149,MTÜ Eesti Tantsuspordi Akadeemia Danceline,80371443,Pärnumaa,68,Pärnu,624,58.382089732038,24.511231351245
916,2279,MTÜ Eesti Tantsuspordi Akadeemia Tantsukool Rubiin,80231363,Harjumaa,37,Tallinn,784,59.386137931826,24.681365767116
917,4015,MTÜ Eesti Tennise Liit,80064221,Harjumaa,37,Tallinn,784,59.437069191782,24.865584142471
918,2374,MTÜ Eesti Tennise Toetusühing,80216576,Harjumaa,37,Tallinn,784,59.416636193358,24.715526766451
919,3623,MTÜ Eesti Tiibvarjuspordi Liit,80296658,Harjumaa,37,Saue,725,59.317818131447,24.533929677149
920,6381,MTÜ Eesti trepi- ja tõusujooksud,80425883,Harjumaa,37,Kuusalu,353,59.450194887792,25.272715028347
921,4084,MTÜ Eesti Tuletõrjespordi Liit,80206690,Harjumaa,37,Tallinn,784,59.435170359408,24.763778169706
922,7923,MTÜ Eesti Tuur,80626570,Tartumaa,79,Tartu linn,793,58.374651811934,26.729383955253
923,3651,MTÜ Eesti Tänavatantsu Liit,80310080,Harjumaa,37,Tallinn,784,59.411428443635,24.734655166601
924,4003,MTÜ Eesti Võimlemisliit,80036970,Harjumaa,37,Tallinn,784,59.405310123684,24.710821698987
925,7484,MTÜ Eesti Wake,80598678,Harjumaa,37,Tallinn,784,59.416873159827,24.744371194192
926,7017,MTÜ Eestimaa Võimlemispidu,80575105,Harjumaa,37,Tallinn,784,59.424269835442,24.763937474659
927,6893,MTÜ EGSS,80578440,Harjumaa,37,Tallinn,784,59.427362974913,24.642621514285
928,7330,MTÜ EKL Race,80594410,Harjumaa,37,Tallinn,784,59.439484923748,24.7409575653
929,1838,MTÜ Eksperimentaalse Liikumise Keskus,80060223,Harjumaa,37,Tallinn,784,59.445931654412,24.710229147182
930,7924,MTÜ Elamus Pluss,80626661,Tartumaa,79,Tartu linn,793,58.365441004772,26.624724272227
931,5691,MTÜ Elamusmaratonid,80379485,Tartumaa,79,Tartu linn,793,58.381925770007,26.704633983461
932,5067,MTÜ Elamusretked,80364271,Tartumaa,79,Tartu linn,793,58.381925770007,26.704633983461
933,2292,MTÜ Elamussport,80191190,Harjumaa,37,Tallinn,784,59.404685774099,24.7242208597
934,6865,MTÜ Eldance Tantsukool,80576493,Pärnumaa,68,Pärnu,624,58.368170122369,24.541342459531
935,5790,MTÜ Eleti Stuudio,80390564,Harjumaa,37,Tallinn,784,59.4106744023,24.736627274384
936,7555,MTÜ Elina Goidina Uisuklubi,80604568,Harjumaa,37,Harku,198,59.414889399886,24.578153609999
937,4618,MTÜ Elisa Spordiklubi,80340849,Harjumaa,37,Tallinn,784,59.415683183129,24.710877983011
938,6737,MTÜ Elma 3DE,80560948,Tartumaa,79,Tartu linn,793,58.385312007258,26.716721061241
939,1122,MTÜ Elustreening Eesti,80203496,Tartumaa,79,Tartu linn,793,58.388355314997,26.721880279108
940,6132,MTÜ Elva DGC,80410290,Tartumaa,79,Elva,171,58.217852403636,26.412786530089
941,3169,MTÜ Elva Jahilaskeklubi,80279171,Tartumaa,79,Tartu linn,793,58.382405035284,26.715275898783
942,5233,MTÜ Elva Lauatennise Klubi,80365460,Tartumaa,79,Elva,171,58.228269350896,26.427963148985
943,7479,MTÜ Elva Valla Mõttemängude Klubi,80599809,Tartumaa,79,Elva,171,58.223494804022,26.409344146421
944,7928,MTÜ Emajõe Sport,80626914,Tartumaa,79,Luunja,432,58.372718214653,26.7940607427
945,481,MTÜ Englas,80178864,Tartumaa,79,Tartu linn,793,58.366126633304,26.712835756978
946,2343,MTÜ Enos Motorsport,80201238,Harjumaa,37,Tallinn,784,59.432650187529,24.747798564123
947,6832,MTÜ Erivajadustega Laste Ja Noorte Tugiühing,80206046,Harjumaa,37,Tallinn,784,59.443683563876,24.742706431984
948,1064,MTÜ Erki-sport,80104788,Pärnumaa,68,Pärnu,624,58.395228772158,24.453210639442
949,629,MTÜ Erkmaa Korvpallikool,80224854,Tartumaa,79,Tartu linn,793,58.347511470257,26.723923698175
950,7919,MTÜ ES Equestrian,80626096,Lääne-Virumaa,60,Rakvere linn,663,59.333429742789,26.346604972088
951,1839,MTÜ Esperanza,80222476,Harjumaa,37,Tallinn,784,59.417079586334,24.672400559894
952,2895,MTÜ EST 2018,80261890,Harjumaa,37,Tallinn,784,59.395404375384,24.652079398697
953,7295,MTÜ Estham United,80591268,Harjumaa,37,Tallinn,784,59.434830668589,24.765634301814
954,2340,MTÜ EstIceClub,80167197,Harjumaa,37,Tallinn,784,59.441849472085,24.844324254211
955,1695,MTÜ Esto Maxibasket,80212986,Harjumaa,37,Tallinn,784,59.426037018522,24.647368594572
956,5178,MTÜ Estoloppet,80375702,Lääne-Virumaa,60,Kadrina,272,59.345640169519,26.135840926219
957,6944,MTÜ Estonia Ball Hockey,80567657,Harjumaa,37,Tallinn,784,59.424590571042,24.753755018344
958,5958,MTÜ Estonia Equestrian Club,80401279,Harjumaa,37,Tallinn,784,59.438437088704,24.751896628293
959,1790,MTÜ Estonian Academy of Kickboxing,80234120,Harjumaa,37,Tallinn,784,59.441104110409,24.879588022394
960,4193,MTÜ Estonian Dance Organization,80329889,Harjumaa,37,Tallinn,784,59.410264678365,24.685347271394
961,4096,MTÜ Estonian Endurance Riding,80318147,Harjumaa,37,Lääne-Harju,431,59.379809792583,24.235571690229
962,6161,MTÜ Estonian Express Racing,80320173,Harjumaa,37,Tallinn,784,59.435877431028,24.745599745954
